,id,gpt-3.5-turbo_A_vote,gpt-3.5-turbo_A_for_lprob,gpt-3.5-turbo_A_against_lprob,gpt-3.5-turbo_H_vote,gpt-3.5-turbo_H_for_lprob,gpt-3.5-turbo_H_against_lprob,gpt-3.5-turbo_Sp_vote,gpt-3.5-turbo_Sp_for_lprob,gpt-3.5-turbo_Sp_against_lprob,gpt-3.5-turbo_FrP_vote,gpt-3.5-turbo_FrP_for_lprob,gpt-3.5-turbo_FrP_against_lprob,gpt-3.5-turbo_KrF_vote,gpt-3.5-turbo_KrF_for_lprob,gpt-3.5-turbo_KrF_against_lprob,gpt-3.5-turbo_MDG_vote,gpt-3.5-turbo_MDG_for_lprob,gpt-3.5-turbo_MDG_against_lprob,gpt-3.5-turbo_SV_vote,gpt-3.5-turbo_SV_for_lprob,gpt-3.5-turbo_SV_against_lprob,gpt-3.5-turbo_V_vote,gpt-3.5-turbo_V_for_lprob,gpt-3.5-turbo_V_against_lprob,gpt-3.5-turbo_R_vote,gpt-3.5-turbo_R_for_lprob,gpt-3.5-turbo_R_against_lprob
9869,227456,for,-0.4118313,-1.0970844,for,-0.22624227,-1.7522299,for,-0.22245584,-1.6146754,mot,-2.3201551,-0.10885345,for,-0.36436197,-1.2034276,for,-0.55672956,-0.861768,for,-0.4322691,-1.0514059,for,-0.16890505,-1.8689172,for,-0.58037335,-0.82346493
9870,227467,for,-0.0013367897,-10.530436,for,-0.0026611472,-15.403076,for,-0.0005405237,-9.7928915,for,-0.0010680587,-10.991516,for,-0.0024888574,-10.661598,for,-0.0030215606,-9.214806,for,-0.0016999338,-8.670678,for,-0.003918107,-13.968739,for,-0.0038469865,-9.6184025
9871,227471,for,-0.014065595,-10.901971,for,-0.01139039,-14.474773,for,-0.0009798168,-9.362853,for,-0.004400325,-10.00108,for,-0.0011083055,-10.714767,for,-0.005517258,-7.055076,for,-0.0027299789,-9.284627,for,-0.0044848314,-12.761275,for,-0.0006448837,-13.127501
9872,227501,mot,-4.6430407,-0.012314912,mot,-9.277907,-0.0006305903,mot,-5.278455,-0.0062000267,mot,-9.25804,-0.0010521037,mot,-4.938416,-0.0107981935,mot,-4.500886,-0.012810635,mot,-4.376154,-0.01406289,mot,-7.1721077,-0.0042037633,mot,-5.495044,-0.006360659
9873,227502,for,-0.11876162,-2.5590768,for,-0.1102787,-2.4654117,for,-0.14886937,-1.9824265,mot,-1.276741,-0.33223718,for,-0.27754253,-1.4336629,for,-0.32847527,-1.2794449,for,-0.08955067,-2.5607078,for,-0.04319707,-3.2586455,for,-0.20901021,-1.6840736
9874,227503,mot,-5.1693506,-0.010653611,mot,-6.615214,-0.0032695688,mot,-4.7835393,-0.008789354,mot,-7.903505,-0.0011289022,mot,-4.173208,-0.02391625,mot,-4.658087,-0.011720803,mot,-2.3649166,-0.1013781,mot,-4.397481,-0.014439548,mot,-7.4024544,-0.0010812794
9875,227531,for,-0.020053376,-4.356128,for,-0.016667763,-4.125236,for,-0.011425026,-4.510044,for,-0.36631674,-1.1878881,for,-0.04587486,-3.1465638,for,-0.004608488,-5.823462,for,-0.008851512,-4.8360343,for,-0.0075565786,-5.1241794,for,-0.05851092,-3.0222523
9876,227533,for,-0.0036916435,-6.35308,for,-0.0019317318,-10.9188175,for,-0.0003427336,-8.361497,for,-0.0062970566,-5.1311216,for,-0.003707681,-5.8304577,for,-0.00037085102,-9.0748,for,-0.0036064824,-6.0182815,for,-0.00023679454,-9.176956,for,-0.0047587,-6.325798
9877,227534,for,-7.100059e-05,-15.409023,for,-0.000191024,-18.070786,for,-4.6563837e-05,-16.390772,for,-0.00029494395,-13.820983,for,-5.1928004e-05,-15.757448,for,-9.901345e-05,-13.852806,for,-0.00011188744,-15.212197,for,-1.92662e-05,-15.635115,for,-0.00024453178,-15.010538
9878,227542,for,-0.45094392,-1.0258341,for,-0.29350045,-1.4414496,for,-0.14481774,-2.0129972,mot,-1.787473,-0.18572736,for,-0.64863205,-0.752697,for,-0.22216758,-1.6190602,for,-0.28668892,-1.3991462,for,-0.054313954,-2.9915316,for,-0.33999425,-1.2598894
9879,227545,for,-0.0060019097,-6.9221644,for,-0.0023542412,-12.157901,for,-0.0001819682,-10.820703,for,-0.0053585023,-6.4040556,for,-0.0025675758,-7.4882417,for,-0.00082379935,-8.696335,for,-0.0023386623,-8.014957,for,-0.0008619115,-10.812738,for,-0.0049443585,-9.333812
9880,227584,for,-0.019764606,-6.561888,for,-0.0038940185,-8.897529,for,-0.0024455735,-6.2521195,for,-0.13354093,-2.1014345,for,-0.009922297,-5.996014,for,-0.05157828,-3.1066797,for,-0.015531923,-4.5168595,for,-0.001423449,-7.7789197,for,-0.014154925,-4.6122327
9881,227593,for,-0.07730181,-2.612332,for,-0.0055562668,-6.082588,for,-0.006276552,-5.1080813,for,-0.6790198,-0.71254337,for,-0.18300647,-1.7958033,for,-0.34974384,-1.2253275,for,-0.28021294,-1.4118733,for,-0.010490231,-6.259203,for,-0.043827288,-3.1805022
9882,227601,for,-0.008272946,-4.933614,for,-0.0038585088,-9.460766,for,-0.0016756601,-7.10378,for,-0.13538972,-2.0826821,for,-0.016930109,-4.2476945,for,-0.05931324,-2.9765782,for,-0.00644275,-5.2742534,for,-0.0025082398,-7.6767216,for,-0.0024626947,-6.759341
9883,227602,for,-0.006613653,-11.249015,for,-0.00017743846,-14.386915,for,-0.00012666137,-13.42431,for,-0.0014497563,-7.8985176,for,-0.002956543,-9.020891,for,-0.0022345937,-8.912068,for,-0.001247851,-8.153769,for,-0.00062808703,-13.704532,for,-0.001696365,-10.606351
9884,227751,for,-0.008262197,-7.679046,for,-0.0008417881,-11.456367,for,-0.003622166,-7.538603,for,-0.027424479,-3.7895648,for,-0.00988441,-5.9396424,for,-0.019942354,-4.742215,for,-0.013541232,-4.531745,for,-0.0032788406,-10.982546,for,-0.0075047635,-5.8469977
9885,228362,for,-0.022544771,-4.20446,for,-0.0040055034,-7.008709,for,-0.015198882,-4.2103243,for,-0.06066017,-2.9107292,for,-0.012218352,-4.647131,for,-0.031858556,-3.59132,for,-0.020219859,-4.2216377,for,-0.0064834883,-6.034678,for,-0.004173372,-6.0176716
9886,228363,for,-0.011071523,-4.9062343,for,-0.0010578182,-7.854436,for,-0.0040429025,-5.7361217,for,-0.11827785,-2.2314293,for,-0.0056693563,-6.8932886,for,-0.12475161,-2.2113624,for,-0.01085775,-4.931752,for,-0.0031308944,-8.514104,for,-0.017821874,-4.9424663
9887,228371,for,-0.06554239,-3.041344,for,-0.11530717,-5.485554,for,-0.033067368,-3.4825609,for,-0.32451096,-1.2944969,for,-0.05923347,-2.9235752,for,-0.076914445,-2.9062755,for,-0.112580314,-2.2971697,for,-0.0053185504,-6.985963,for,-0.115074925,-2.2894275
9888,228380,for,-0.0010119688,-13.999387,for,-0.0024134691,-16.125591,for,-4.1199673e-05,-14.440906,for,-0.0006959928,-13.590542,for,-0.0006242762,-14.369548,for,-0.00055815483,-10.66627,for,-0.00074328,-12.63218,for,-0.0029167382,-15.017559,for,-0.0013901159,-14.07106
9889,228563,mot,-3.0127285,-0.06284976,mot,-4.9609675,-0.03651009,mot,-2.9003797,-0.05911303,mot,-4.0701513,-0.022232935,mot,-3.1962173,-0.044300903,mot,-5.4372478,-0.0074247685,mot,-1.9806391,-0.1517054,mot,-3.1239755,-0.061826497,mot,-4.010065,-0.020721259
9890,228564,for,-0.3623487,-1.2017194,for,-0.18029088,-1.8084342,for,-0.3622053,-1.1935728,mot,-0.8938949,-0.5377319,for,-0.24897365,-1.5357702,mot,-1.1574409,-0.38134074,mot,-0.70271987,-0.68709487,for,-0.033000823,-3.650627,for,-0.16668846,-1.9125152
9891,228565,for,-0.05225261,-3.0602367,for,-0.005687969,-5.619557,for,-0.051417608,-3.027404,for,-0.23495625,-1.5808005,for,-0.11135825,-2.2825236,for,-0.047404673,-3.2102847,for,-0.061759934,-2.8538837,for,-0.005399765,-5.648329,for,-0.009030742,-5.0411963
9892,228566,for,-0.35363123,-1.21404,for,-0.24887067,-1.5172689,for,-0.11362642,-2.233862,mot,-1.6582454,-0.21352044,for,-0.19235988,-1.7602844,mot,-0.95356256,-0.48855478,for,-0.084290765,-2.5413678,for,-0.31040758,-1.3247356,for,-0.6496992,-0.7397146
9893,228567,for,-0.51331735,-0.93796945,for,-0.24701574,-1.5277927,for,-0.2672733,-1.4552501,mot,-1.5930219,-0.24007465,for,-0.4291464,-1.0625578,for,-0.40709308,-1.1148415,for,-0.22929299,-1.5999976,for,-0.091064446,-2.4822521,for,-0.27692655,-1.4415135
9894,228568,mot,-2.5508554,-0.08310481,mot,-7.0431294,-0.0014690342,mot,-4.1634426,-0.016004335,mot,-8.123324,-0.00090681826,mot,-4.3349514,-0.014976364,mot,-5.5967913,-0.003958598,mot,-3.7717934,-0.023933362,mot,-5.6099243,-0.0040645096,mot,-6.308476,-0.0032850176
9895,228571,for,-0.0038928303,-12.201332,for,-0.0005122834,-16.083094,for,-0.0009184856,-13.343114,for,-0.0008644148,-13.07988,for,-0.001976811,-13.347543,for,-0.000836312,-12.036401,for,-0.0019475567,-10.901009,for,-0.00012809181,-14.632753,for,-0.00073018594,-11.917967
9896,228572,for,-0.19021246,-1.7591364,for,-0.003231306,-6.076525,for,-0.17833132,-1.8131161,mot,-0.74933666,-0.6458439,for,-0.030449376,-3.5709271,for,-0.34767228,-1.2324607,for,-0.10240699,-2.3393226,for,-0.0025902886,-6.134548,for,-0.011279946,-4.6154766
9897,2285990,for,-0.00080546027,-12.162993,for,-0.014652313,-15.280233,for,-0.0004837002,-13.313384,for,-0.00065131707,-10.75241,for,-0.0018603307,-12.401017,for,-0.0003156817,-11.616303,for,-0.001568784,-10.809611,for,-0.00025895544,-14.368626,for,-0.0012082111,-12.409877
9898,2286089,for,-0.036332507,-3.593305,for,-0.021354163,-4.0378757,for,-0.037333857,-3.353744,for,-0.18057422,-1.8146837,for,-0.09564931,-2.4132228,for,-0.029822359,-3.5811205,for,-0.06295297,-2.8204756,for,-0.044792976,-3.2525833,for,-0.055881802,-2.9356444
9899,2286188,for,-0.023263182,-7.0665884,for,-0.027002318,-11.134558,for,-0.0035601617,-7.6368303,for,-0.0032410475,-8.050034,for,-0.008380768,-7.5029984,for,-0.008756266,-6.1838717,for,-0.01121063,-6.848592,for,-0.0048905006,-10.860971,for,-0.02502046,-5.7449436
9900,2286287,for,-0.007165716,-12.159941,for,-0.009992639,-13.294001,for,-0.0018367796,-12.6793995,for,-0.0019965621,-9.984341,for,-0.011922962,-11.264019,for,-0.0030746832,-9.148087,for,-0.003804473,-9.090102,for,-0.001792513,-13.231079,for,-0.0035700153,-11.779429
9901,2286386,for,-0.0019093582,-6.443117,for,-0.0010231629,-8.344499,for,-0.0003309361,-8.832849,for,-0.008182615,-4.937622,for,-0.0027249907,-6.5096393,for,-0.004893231,-5.459401,for,-0.0058601783,-5.192498,for,-0.0013617822,-8.076307,for,-0.00073410495,-7.644657
9902,2286485,for,-0.049644582,-3.0780296,for,-0.0025314295,-6.0823407,for,-0.05414616,-2.9489825,for,-0.39692953,-1.126334,for,-0.031182723,-3.5620685,for,-0.050165005,-3.0521867,for,-0.063112244,-2.8027706,for,-0.003019899,-7.2220845,for,-0.0086458875,-5.3204155
9903,2286579,for,-0.3003039,-1.3834605,mot,-2.424067,-0.09334028,for,-0.2910481,-1.3984737,mot,-1.3067884,-0.34973425,for,-0.48208007,-1.0204407,for,-0.053065874,-3.2932563,for,-0.083262876,-3.01329,for,-0.23398277,-1.7337425,for,-0.5531973,-0.888658
9904,2286580,for,-0.041883383,-3.4289055,for,-0.028695093,-4.247527,for,-0.020671867,-3.9499092,for,-0.10624906,-2.3858168,for,-0.02794314,-3.8506417,for,-0.0183549,-4.801232,for,-0.0614767,-2.8502798,for,-0.014335207,-5.7352195,for,-0.031655546,-3.6870377
9905,2286581,for,-0.0014947419,-7.6711345,for,-0.0012216555,-10.335961,for,-0.0005973545,-7.6993413,for,-0.0071019125,-5.162095,for,-0.0035884294,-6.138226,for,-0.0037491291,-6.2471704,for,-0.0031810405,-6.0405917,for,-0.0016169772,-8.417728,for,-0.0012751155,-7.358264
9906,2286677,for,-0.0045073736,-13.463009,for,-0.0048919236,-15.793982,for,-0.0008261834,-15.057341,for,-0.0012970197,-11.272528,for,-0.0033028354,-11.804082,for,-0.0034142747,-10.357471,for,-0.0020416523,-10.30683,for,-0.003078483,-13.721855,for,-0.0005520791,-13.644975
9907,2286682,mot,-1.703446,-0.21146835,mot,-2.767994,-0.07216065,mot,-1.5540832,-0.2399658,mot,-3.5630746,-0.032002073,mot,-1.6825188,-0.2335118,for,-0.67910504,-0.7225468,mot,-1.5645524,-0.2387544,mot,-1.4877377,-0.30040172,mot,-1.1468871,-0.38769752
9908,2286683,for,-0.18865299,-1.8580484,for,-0.4322353,-1.0515285,for,-0.4777972,-0.9861743,mot,-1.1421638,-0.41682193,for,-0.67044026,-0.7362514,for,-0.24665776,-1.53239,for,-0.30063525,-1.3691243,for,-0.14600383,-2.0846214,for,-0.1648914,-1.9357387
9909,2286684,for,-0.07580604,-2.7118917,for,-0.030725818,-5.919604,for,-0.039196692,-3.2957199,mot,-0.82805246,-0.5764312,for,-0.17630397,-1.8489915,for,-0.018869165,-4.081188,for,-0.1872535,-1.7775054,for,-0.010397986,-4.9066763,for,-0.038296,-3.441212
9910,2286778,for,-0.20605867,-1.7043611,for,-0.1071889,-2.2967107,for,-0.26526925,-1.4598799,mot,-1.3626262,-0.3049632,for,-0.23727973,-1.5610446,for,-0.39875817,-1.1316836,for,-0.19272922,-1.751075,for,-0.111971185,-2.2621405,for,-0.19071972,-1.771309
9911,2286876,for,-0.00037848004,-15.327765,for,-0.00041601455,-17.074959,for,-6.81397e-05,-16.720121,for,-0.00016623331,-15.291065,for,-8.363618e-05,-16.208681,for,-5.443128e-05,-14.944264,for,-0.0002483463,-14.254301,for,-0.00014799883,-16.99157,for,-6.0510665e-05,-15.882899
9912,2286975,for,-0.0030347554,-9.352343,for,-0.0005477914,-13.215349,for,-7.672237e-05,-11.10737,for,-0.0021867838,-7.139491,for,-0.003047343,-10.278008,for,-0.00101423,-7.8043,for,-0.00046212802,-10.170476,for,-0.00039301923,-12.51033,for,-0.0005374244,-11.495831
9913,2287068,mot,-1.501076,-0.2823412,mot,-2.11906,-0.14632364,mot,-1.0757756,-0.4334988,mot,-3.087539,-0.049840234,mot,-1.4289383,-0.28734437,mot,-1.123537,-0.40143,for,-0.53971434,-0.8876338,for,-0.62071854,-0.809033,mot,-1.2764993,-0.3366113
9914,2287074,for,-0.33073115,-1.269757,for,-0.42024416,-1.0714741,for,-0.27768412,-1.4174737,mot,-2.375733,-0.098011605,mot,-0.7753334,-0.6183319,for,-0.35358334,-1.2146254,for,-0.24357307,-1.5330361,mot,-0.7122755,-0.67467785,for,-0.68174964,-0.70591575
9915,2287169,for,-0.015489296,-4.4658885,for,-0.0034019286,-6.3824644,for,-0.0017280146,-6.6622257,for,-0.11413597,-2.2748702,for,-0.012229896,-4.6858006,for,-0.018117633,-4.412645,for,-0.008071107,-5.187253,for,-0.0035002886,-7.615004,for,-0.05003665,-3.160268
9916,2287170,for,-0.00038443657,-12.429276,for,-1.700133e-05,-14.87645,for,-4.2510914e-05,-13.56549,for,-0.00027254096,-11.74391,for,-7.1238996e-05,-13.390191,for,-6.659005e-05,-12.355001,for,-0.00012952226,-10.920986,for,-9.615256e-05,-14.761085,for,-0.00016766376,-12.960808
9917,2287171,for,-0.0011720099,-16.98019,for,-0.0014747487,-18.298843,for,-0.00014501873,-16.865274,for,-0.0005089494,-13.902489,for,-0.00022511258,-15.594486,for,-0.000118324446,-14.963892,for,-0.0005501718,-16.285572,for,-0.00025978617,-17.775503,for,-0.0003035266,-16.552706
9918,2287172,for,-0.0008853726,-13.793819,for,-0.0058386186,-16.349934,for,-0.0010027975,-13.786568,for,-0.0006433341,-12.945367,for,-0.00095803186,-13.691842,for,-0.0026873022,-8.983536,for,-0.0010395984,-11.487957,for,-0.0009995826,-14.974985,for,-0.0020079839,-12.873556
9919,2287173,for,-0.04499095,-4.336386,for,-0.101490125,-5.672062,for,-0.021837741,-3.8821168,for,-0.19118537,-1.7731022,for,-0.040258724,-3.662718,for,-0.026558628,-3.9304073,for,-0.023202611,-4.0182624,for,-0.0067923404,-6.3658357,for,-0.0966888,-2.4726748
9920,2287267,for,-0.012088098,-8.981168,for,-0.08833967,-11.833814,for,-0.0004711875,-11.504364,for,-0.0025583035,-7.738852,for,-0.004522331,-8.73152,for,-0.0024251216,-9.122794,for,-0.0025039595,-7.3757224,for,-0.0042079207,-11.995504,for,-0.0024773201,-10.258137
9921,2287362,mot,-6.4687533,-0.0028089175,mot,-10.096939,-0.0003032882,mot,-11.864135,-0.00015729303,mot,-11.235398,-0.00072399096,mot,-8.423066,-0.00084941345,mot,-5.0625343,-0.006826194,mot,-5.0410542,-0.0070690084,mot,-9.197125,-0.0011302134,mot,-8.487595,-0.0007936628
9922,2287463,for,-0.0038391445,-12.496136,for,-0.00029589757,-15.639446,for,-0.0006858678,-13.004334,for,-0.0026750609,-10.716073,for,-0.0036277466,-11.246214,for,-0.0057739075,-11.798702,for,-0.0024884997,-12.58668,for,-0.0030939355,-13.024498,for,-0.0012714239,-14.010997
9923,2287464,for,-0.09351996,-2.4467113,for,-0.025149269,-3.7378912,for,-0.10301282,-2.3295295,for,-0.4034778,-1.1167079,for,-0.15269673,-1.9902059,for,-0.28827497,-1.3963759,for,-0.08125855,-2.5689561,for,-0.039603423,-3.2704842,for,-0.026336646,-3.7610111
9924,2287465,for,-0.005861128,-5.1617165,for,-0.0013857128,-6.696124,for,-0.005358856,-5.2431364,for,-0.042577848,-3.1899128,for,-0.008764418,-4.7586155,for,-0.021861065,-3.8704233,for,-0.01626556,-4.1408877,for,-0.00053337513,-7.634418,for,-0.01095149,-4.5325027
9925,2287466,for,-0.049808595,-6.723425,for,-0.001169987,-8.627854,for,-0.004589973,-6.3112783,for,-0.017270645,-5.379024,for,-0.009268643,-6.9802523,for,-0.005796308,-5.975979,for,-0.010356681,-6.2417717,for,-0.0012984502,-11.858397,for,-0.0049641705,-7.235065
9926,2287561,for,-0.42967892,-1.06779,for,-0.28882274,-1.3855406,for,-0.08454528,-2.5198138,mot,-1.3946893,-0.29245546,for,-0.27306157,-1.4364717,for,-0.55368817,-0.8695413,for,-0.115959495,-2.2266963,for,-0.106161684,-2.452948,for,-0.15374844,-1.9577035
9927,2287660,for,-0.004925616,-8.114194,for,-0.011087555,-9.963768,for,-0.000554344,-8.590217,for,-0.003450388,-6.4130135,for,-0.0029063933,-8.231691,for,-0.005760388,-5.796221,for,-0.0033060394,-6.1712594,for,-0.0013521413,-9.664646,for,-0.004236532,-7.56733
9928,2287751,for,-0.24700719,-1.7539747,for,-0.34183526,-1.2921107,for,-0.40248188,-1.1272668,mot,-2.3037899,-0.1150539,for,-0.42793787,-1.0783247,mot,-1.0966827,-0.41284093,for,-0.23896977,-1.5697498,for,-0.36750227,-1.2174206,mot,-1.1244774,-0.40199664
9929,2287753,for,-0.004520789,-13.726273,for,-0.00029196384,-15.530462,for,-0.0010468625,-14.111382,for,-0.0030399822,-12.581629,for,-0.0020556927,-13.902922,for,-0.03883004,-9.305847,for,-0.0036086247,-10.222094,for,-0.008294226,-13.834235,for,-0.0004967943,-12.350139
9930,2287754,for,-0.043433703,-3.2016158,for,-0.0038018576,-5.7081876,for,-0.03504795,-3.4137292,for,-0.46038088,-1.011,for,-0.043587215,-3.19389,for,-0.43832394,-1.0448513,for,-0.47111753,-0.98079157,for,-0.010713988,-4.6192536,for,-0.3490455,-1.2277992
9931,2287759,for,-0.125628,-2.5011888,for,-0.15436842,-2.012496,for,-0.25783655,-1.5027897,mot,-1.1296753,-0.40939173,for,-0.30322677,-1.3552096,mot,-0.7892927,-0.61885583,for,-0.21805121,-1.709079,for,-0.03186202,-3.7916315,for,-0.6296966,-0.7726867
9932,2287855,for,-0.0057818354,-10.511874,for,-0.0050425753,-13.366316,for,-0.00012535013,-11.326442,for,-0.0012834489,-8.955551,for,-0.001547949,-11.292102,for,-0.0013768991,-9.8460045,for,-0.002480531,-8.207061,for,-0.0016588744,-14.277625,for,-0.003769328,-9.773661
9933,2287856,for,-0.0010513884,-10.247402,for,-0.0022043784,-15.028638,for,-0.00012642296,-12.512544,for,-0.0033799496,-7.2067375,for,-0.0012176172,-10.598279,for,-0.004734615,-7.760834,for,-0.0015879392,-10.286998,for,-0.0012586837,-13.588345,for,-0.0022865685,-9.990459
9934,2287857,for,-0.00028016636,-14.252436,for,-0.00035417348,-16.983543,for,-0.000115701965,-15.321767,for,-9.794062e-05,-14.534787,for,-0.0001135563,-13.7598505,for,-0.00034428327,-10.755534,for,-0.00034535606,-13.752512,for,-0.00017314713,-14.386488,for,-0.00028386168,-13.967051
9935,2287952,for,-0.00046010152,-14.080914,for,-0.0005734056,-16.184498,for,-6.587483e-05,-13.613702,for,-0.00072553696,-12.179894,for,-0.00024084747,-15.156724,for,-0.0002751598,-12.759131,for,-0.000564115,-13.485191,for,-0.00040600507,-15.066542,for,-0.00052563054,-13.088002
9936,2288049,for,-0.016861062,-7.6886463,for,-0.0057429676,-11.071533,for,-0.0003553655,-9.742621,for,-0.005299216,-7.1805444,for,-0.0105262175,-7.7840934,for,-0.0039742743,-6.3967853,for,-0.027670225,-6.783568,for,-0.050685164,-8.80573,for,-0.04213508,-5.9047337
9937,2288050,for,-0.0003836021,-11.968359,for,-0.00017827288,-14.32331,for,-6.909333e-05,-12.441603,for,-0.0009733981,-9.180633,for,-0.0003517894,-12.551284,for,-0.00024132428,-10.500585,for,-0.00037073178,-10.993342,for,-0.00016492206,-14.047713,for,-0.00037347348,-12.612785
9938,2288148,for,-0.0029643886,-10.52014,for,-0.0017150469,-11.815191,for,-0.00045247984,-11.524921,for,-0.0006814572,-10.222907,for,-0.00023691374,-11.12425,for,-0.0073321103,-9.171473,for,-0.000614386,-9.869244,for,-9.0907604e-05,-11.746224,for,-0.0006414269,-9.968747
9939,2288247,for,-0.0033146,-11.937981,for,-0.00036561702,-15.760201,for,-0.00013011828,-12.540426,for,-0.00034511767,-9.352003,for,-0.0011520056,-10.731264,for,-0.0016466111,-8.793046,for,-0.0017227732,-9.660433,for,-0.0020546198,-13.394699,for,-0.0010868745,-9.678719
9940,2288346,for,-0.005004971,-14.753328,for,-8.44706e-05,-18.010836,for,-0.0002544257,-15.396441,for,-0.0028049909,-11.856898,for,-0.002468875,-14.580373,for,-0.00055851246,-13.788681,for,-0.001861165,-14.395617,for,-0.0011061599,-16.161741,for,-0.012189969,-13.913876
9941,2288445,for,-0.01852834,-11.896818,for,-0.010633318,-13.9229145,for,-0.0016405465,-10.617079,for,-0.0018292918,-9.266672,for,-0.0010410252,-10.003056,for,-0.016286902,-8.136055,for,-0.0018717595,-7.7476335,for,-0.005122277,-13.02341,for,-0.005474583,-9.496396
9942,2288544,for,-0.0017283721,-8.195953,for,-0.00085203594,-10.504312,for,-0.0016444765,-6.606131,for,-0.010427359,-4.844509,for,-0.0037481792,-5.9458413,for,-0.010573747,-5.1566596,for,-0.00288238,-6.3403573,for,-0.0018894952,-11.179259,for,-0.007842379,-5.640468
9943,2288643,for,-0.49046466,-0.9979224,for,-0.6134038,-0.80099535,for,-0.27913898,-1.4250627,mot,-2.695301,-0.07326134,for,-0.39464295,-1.1536685,mot,-1.6119109,-0.22655787,for,-0.3088575,-1.3312039,for,-0.48597324,-0.9593276,mot,-1.617125,-0.22733928
9944,2288742,for,-0.0044157556,-6.2540765,for,-0.012157346,-11.670809,for,-0.0005147867,-9.2278385,for,-0.009794222,-5.1108017,for,-0.002951555,-8.589442,for,-0.030918317,-3.6784995,for,-0.010939817,-4.7928896,for,-0.0030561422,-10.113446,for,-0.003544955,-6.9079657
9945,2288836,for,-0.0025606728,-8.615962,for,-4.2391708e-05,-12.739231,for,-4.2153304e-05,-11.43186,for,-0.001310121,-7.7035084,for,-0.0015750908,-7.455236,for,-0.0034501494,-6.26745,for,-0.001630194,-7.093467,for,-0.0011972516,-10.605216,for,-0.001285114,-12.232613
9946,2288838,for,-0.0003240223,-12.586691,for,-3.917321e-05,-16.84494,for,-5.109358e-05,-15.429363,for,-0.00011927807,-13.588723,for,-0.0002224901,-12.93538,for,-0.00013011828,-13.288937,for,-7.9940866e-05,-12.172161,for,-2.749125e-05,-16.608847,for,-0.00036347136,-14.738275
9947,2288841,for,-0.003546378,-10.520059,for,-0.0020240434,-12.175716,for,-0.00065215153,-11.290449,for,-0.003011815,-8.798033,for,-0.00079449726,-11.853913,for,-0.0135173565,-7.233963,for,-0.008027116,-8.11649,for,-0.00063952693,-12.549127,for,-0.0109187225,-10.303779
9948,2288937,for,-0.0033927832,-13.751276,for,-0.0005458842,-17.379938,for,-0.0003976608,-15.785476,for,-0.002499206,-12.419089,for,-0.0018634299,-14.588242,for,-0.00079723884,-12.608379,for,-0.0016457879,-14.678104,for,-0.0017939432,-16.598423,for,-0.00035667676,-14.62866
9949,2288939,for,-0.0003122248,-13.893306,for,-7.660316e-05,-15.976046,for,-2.7014437e-05,-12.63279,for,-0.000836312,-10.259164,for,-0.0009064606,-12.092529,for,-0.00011236426,-11.68494,for,-0.000521816,-11.461453,for,-0.00055231754,-14.652429,for,-0.00030245376,-12.978827
9950,2288940,for,-0.0023865914,-11.547412,for,-0.0020935189,-15.899264,for,-0.00028672256,-14.265477,for,-0.00055910845,-12.228682,for,-0.001225228,-8.680871,for,-0.0041890447,-8.017367,for,-0.0018634299,-10.19471,for,-0.00026169344,-14.490562,for,-0.00040087933,-11.686621
