,id,gpt-3.5-turbo_vote,gpt-3.5-turbo_for_lprob,gpt-3.5-turbo_against_lprob
8328,211075,for,-0.001495338,-11.854717
8329,211081,for,-1.6524515e-05,-14.14955
8330,211082,for,-0.0035200103,-10.994027
8331,211090,for,-0.00034535606,-18.762138
8332,211107,mot,-0.9051116,-0.57585365
8333,211116,for,-0.15204704,-1.9747857
8334,211123,mot,-5.8133907,-0.006809276
8335,211124,for,-0.0007605535,-7.5982814
8336,211125,for,-3.1305768e-05,-16.110695
8337,211132,for,-0.008972268,-5.397461
8338,211141,for,-0.0016112701,-10.448679
8339,211170,for,-0.00039825685,-12.566671
8340,211184,for,-0.0031331554,-7.012216
8341,211185,for,-0.00077603897,-8.208767
8342,211193,for,-0.0008537048,-16.040968
8343,211201,for,-0.002445335,-6.72517
8344,211202,mot,-1.0953656,-0.4080526
8345,211210,for,-0.00058758346,-12.310558
8346,211211,for,-0.0005209816,-16.497974
8347,211212,for,-1.1279553e-05,-15.1080265
8348,211213,for,-0.00047905126,-10.15431
8349,211382,for,-2.2603901e-05,-15.38888
8350,211401,for,-0.0003118672,-13.725133
8351,211411,for,-0.00043794067,-11.810361
8352,211412,for,-0.0014914115,-13.8225765
8353,211433,for,-2.5583993e-05,-15.560668
8354,211434,for,-5.288163e-05,-16.187094
8355,211435,for,-0.0011905836,-9.146929
8356,211303,for,-0.59243107,-0.8063288
8357,211314,for,-0.0003051918,-9.161156
8358,211332,for,-1.6286107e-05,-17.399233
8359,211357,for,-0.00030829108,-15.935056
8360,211358,for,-0.15449141,-2.0500793
8361,211359,for,-0.0011833232,-10.250825
8362,211361,for,-0.00014036978,-13.292029
8363,211362,for,-0.00084298005,-13.224627
8364,211363,for,-0.00010223195,-16.267166
8365,211364,for,-0.00059294765,-15.545607
8366,211365,for,-0.00018125297,-16.285088
8367,211366,for,-0.00050227763,-10.647229
8368,211472,for,-8.590105e-05,-14.932934
8369,211473,for,-0.00014323067,-12.462139
8370,211474,for,-3.0113732e-05,-14.285736
8371,211475,for,-8.172892e-05,-15.949142
8372,211481,for,-1.9027791e-05,-16.157114
8373,211490,for,-9.73446e-05,-15.805674
8374,211500,for,-0.0002258278,-12.696967
8375,211550,for,-0.00023274162,-8.970448
8376,211570,for,-0.006499482,-5.105563
8377,211603,for,-7.660316e-05,-14.149897
8378,211604,for,-2.0219828e-05,-16.131245
8379,211621,for,-0.000789498,-15.784962
8380,211622,for,-0.000363829,-11.164503
8381,211632,for,-0.0004547447,-10.840684
8382,211651,mot,-0.7647276,-0.63688564
8383,212313,for,-0.15086234,-1.9844309
8384,212315,for,-0.023957804,-4.1776767
8385,212316,for,-4.4894987e-05,-19.21233
8386,212322,for,-0.00029732802,-15.896587
8387,212324,for,-0.00010032469,-15.723151
8388,212327,for,-0.00034404485,-12.8993635
8389,212331,for,-2.2842309e-05,-14.7060795
8390,212362,mot,-1.5180731,-0.25183013
8391,212381,mot,-3.5610511,-0.029343333
8392,212383,for,-0.00015526658,-11.486035
8393,212384,for,-0.00023393365,-9.275884
8394,212413,for,-0.0023268869,-7.3794384
8395,212415,for,-0.0028972365,-6.1917953
8396,212422,for,-0.025814697,-3.7535026
8397,212424,for,-2.9636918e-05,-15.143073
8398,212441,for,-0.11427635,-2.2473369
8399,212401,for,-0.12808138,-2.27983
8400,212402,for,-0.0007947356,-13.031964
8401,212014,for,-0.013589669,-4.4188766
8402,212015,for,-0.015486725,-4.2632
8403,212016,for,-0.48385906,-0.9682379
8404,212023,for,-2.1054253e-05,-17.643435
8405,212027,for,-0.00022892709,-10.698893
8406,212050,for,-1.8074163e-05,-17.130817
8407,212060,for,-0.05332314,-3.30462
8408,212061,for,-0.001893891,-7.020735
8409,212062,for,-0.0003931384,-11.800177
8410,212063,for,-0.00022487417,-13.37978
8411,212064,for,-0.00030721823,-9.946514
8412,212091,for,-1.998142e-05,-16.643167
8413,212092,for,-9.209964e-05,-11.672015
8414,212113,for,-0.17661214,-1.8510811
8415,212122,for,-0.008363035,-5.0362563
8416,212141,for,-0.0002907718,-10.635541
8417,212155,for,-4.3464544e-05,-16.60111
8418,212156,for,-6.062987e-05,-14.840239
8419,212164,for,-1.6762922e-05,-18.135624
8420,212173,for,-2.2127088e-05,-16.306086
8421,212182,for,-0.00021450345,-12.948079
8422,212201,for,-7.3458323e-06,-19.47349
8423,212211,for,-1.3186812e-05,-14.025593
8424,212232,for,-3.9530823e-05,-11.931851
8425,212240,for,-0.0001527633,-14.870882
8426,212262,for,-0.0017779957,-8.139696
8427,212281,for,-1.5332478e-05,-18.070557
8428,212282,for,-0.00010139752,-13.469675
8429,212770,for,-0.014615429,-4.467754
8430,212842,for,-0.011219589,-4.936545
8431,212583,mot,-6.927376,-0.0029620116
8432,212584,for,-8.6735476e-05,-14.174714
8433,212592,mot,-7.1413517,-0.0013696423
8434,212640,mot,-1.2851703,-0.3248432
8435,212666,for,-0.0016101972,-7.091864
8436,212682,for,-0.00016301482,-14.715419
8437,212691,for,-0.0063465573,-6.481843
8438,212750,for,-8.876193e-05,-16.290047
8439,212879,mot,-0.8311216,-0.5757505
8440,212883,for,-0.0012763076,-7.999453
8441,212884,for,-0.021254867,-4.0528255
8442,212885,mot,-0.8775441,-0.5415799
8443,212886,for,-0.0020546198,-6.5346074
8444,212887,for,-1.8550976e-05,-14.454614
8445,212888,for,-0.0030637493,-7.796759
8446,212891,for,-0.0030680262,-10.427386
8447,212892,for,-0.00018029935,-12.898505
8448,2129123,for,-0.0007325553,-11.119282
8449,2129215,for,-8.75699e-05,-14.832285
8450,2129216,mot,-3.0522208,-0.051406395
8451,2129217,for,-0.00022403974,-9.933206
8452,2129218,for,-0.00013846254,-11.707301
8453,2129219,for,-6.9570146e-05,-14.641513
8454,2129220,for,-0.00027742467,-17.954237
8455,2129221,for,-0.488498,-0.95206
8456,2129222,for,-0.0005526751,-9.137257
8457,2129310,for,-4.990154e-05,-16.342249
8458,2129311,for,-5.6815352e-05,-15.562241
8459,2129312,for,-5.6576944e-05,-14.36527
8460,2129313,for,-4.7755875e-05,-13.212296
8461,2129314,for,-2.057744e-05,-18.06049
8462,212942,for,-0.0002606206,-13.183627
8463,212943,for,-0.00057269033,-8.043796
8464,212944,for,-0.6196394,-0.77743816
8465,212945,for,-0.036329973,-3.681279
8466,212946,for,-0.0013964263,-11.298864
8467,212947,for,-0.0008824035,-12.151034
8468,212948,for,-0.00094742636,-8.284081
8469,212949,for,-8.6735476e-05,-14.690173
8470,212951,for,-0.0077513177,-5.9268646
8471,212992,mot,-2.8567226,-0.060232878
8472,212993,for,-0.00091979676,-9.21917
8473,212994,mot,-10.125677,-0.00039516488
8474,213001,for,-4.4894987e-05,-13.444179
8475,2130230,for,-0.0010864014,-7.9331675
8476,2130327,for,-0.00022368213,-14.547353
8477,2130328,for,-0.00014919086,-11.849085
8478,2130429,for,-6.0033854e-05,-14.780755
8479,2130525,for,-2.1769476e-05,-16.99132
8480,2130526,for,-0.00012868783,-12.452792
8481,2130620,for,-0.06530634,-2.9212177
8482,2130621,for,-0.0019946585,-6.4982715
8483,2130622,for,-2.9517714e-05,-13.921618
8484,2130623,for,-0.00023941702,-11.469148
8485,2130624,for,-0.00013846254,-15.32425
8486,2130719,for,-0.0052495296,-5.4413915
8487,2130815,for,-0.17880517,-1.814841
8488,2130816,for,-0.0011373583,-9.94889
8489,2130817,for,-7.493431e-05,-16.44254
8490,2130918,for,-0.00013262156,-15.478902
8491,2131014,for,-0.00014501873,-15.957951
8492,2131110,mot,-4.4625306,-0.013420441
8493,2131111,for,-0.0011009222,-9.379698
8494,2131112,for,-0.0003155625,-11.212031
8495,2131113,for,-0.00042197472,-8.550686
8496,213126,for,-0.00017302792,-16.064375
8497,213134,for,-3.4524266e-05,0.0
8498,213145,for,-0.015499874,-4.4227057
8499,213157,for,-0.0006511979,-9.872367
8500,213168,for,-0.00011534435,-13.935113
8501,213179,for,-0.00017171667,-14.457748
8502,213183,for,-0.0002700377,-17.377604
8503,213192,for,-0.00027682865,-12.2030525
8504,213201,for,-0.00029160624,-11.402899
8505,213210,for,-0.00036227933,-13.135168
8506,213220,for,-0.0011915372,-10.072637
8507,213231,for,-0.033265598,-3.5465426
8508,213232,for,-0.0003807449,-14.3788
8509,213233,for,-0.0015522367,-13.071056
8510,213234,for,-0.0012914281,-8.9513645
8511,213235,for,-8.3159364e-05,-15.59829
8512,213240,for,-0.0014816516,-8.3146
8513,213301,for,-0.18976803,-1.8451121
8514,213312,mot,-3.6560462,-0.04024143
8515,213323,for,-0.00020663968,-13.037999
8516,213340,for,-2.3080716e-05,-16.054638
8517,213341,for,-7.767599e-05,-15.250943
8518,213342,for,-3.23786e-05,-16.650206
8519,213350,for,-6.635165e-05,-15.448544
8520,213360,for,-0.0059566493,-6.5004177
8521,213372,for,-1.11603495e-05,0.0
8522,213373,for,-0.0001039008,-13.884917
8523,213374,for,-2.1054253e-05,-17.211897
8524,213381,for,-9.253091e-06,-18.552822
8525,213390,for,-9.829823e-05,-12.657321
8526,213410,for,-0.0007337473,-11.81462
8527,213428,for,-0.007405369,-5.05672
8528,213435,for,-0.023732917,-3.950218
8529,213442,for,-0.0009639847,-7.929858
8530,213443,for,-0.02121506,-4.530605
8531,213444,mot,-12.318157,-0.00012976067
8532,213446,for,-0.086911045,-2.7673004
8533,213447,for,-0.0022172267,-9.10142
8534,213451,for,-0.08681891,-2.4937594
8535,213697,for,-0.0036935399,-9.686343
8536,213698,for,-0.0066490564,-5.840416
8537,213706,for,-0.00021474186,-12.660443
8538,213715,for,-0.00050418125,-10.768876
8539,213723,for,-0.00064464536,-15.295322
8540,213724,for,-0.009621268,-5.2590814
8541,213732,for,-0.001992636,-8.880977
8542,213741,for,-0.00022010603,-12.467788
8543,2141629,for,-0.0012758308,-10.332056
8544,2141728,for,-0.0012552305,-8.5734825
8545,2141827,for,-0.004526485,-6.0855336
8546,2141922,mot,-0.8376871,-0.56943375
8547,2141923,for,-0.02491802,-3.838616
8548,2141924,for,-0.25460297,-1.511435
8549,2141925,for,-0.61961895,-0.78607327
8550,2141926,mot,-7.0927477,-0.0023507918
8551,2142021,for,-0.0020219013,-8.309391
8552,2142118,for,-0.00065370114,-15.992682
8553,2142119,for,-0.00017421995,-12.111373
8554,2142120,for,-6.289474e-05,-13.117119
8555,2142216,for,-0.0033093735,-7.6615276
8556,2142314,for,-0.0031016618,-7.132689
8557,2142315,for,-0.0012017777,-9.8368
8558,2142412,for,-0.15864904,-1.927898
8559,2142513,for,-0.00019007038,-11.8092375
8560,214269,for,-0.0045689694,-10.289279
8561,2142610,for,-0.0014734375,-11.3215
8562,2142711,for,-0.0001005631,-14.437541
8563,214288,mot,-15.324388,-0.02006622
8564,214297,for,-0.00013858173,-14.669879
8565,214306,for,-0.0007344626,-15.300814
8566,214315,mot,-0.70718336,-0.68278074
8567,2143217,mot,-3.2382839,-0.0420672
8568,214334,for,-0.0010200673,-15.118048
8569,214341,for,-0.00012940305,-16.147337
8570,214342,for,-0.001151648,-11.9358425
8571,214343,for,-0.000635474,-8.695829
8572,214360,for,-0.0010535305,-15.4321375
8573,214361,for,-8.375538e-05,-14.758011
8574,214370,for,-0.0049088853,-6.034675
8575,2137759,for,-0.50389695,-0.92933106
8576,2137860,for,-0.00035524633,-13.613017
8577,2137864,for,-0.004262769,-5.979141
8578,2137961,for,-0.6173654,-0.7801729
8579,2138062,for,-0.005913273,-7.0759816
8580,2138163,for,-0.002945967,-6.1217318
8581,2138265,for,-0.00075900386,-9.889347
8582,2138366,for,-0.00010998019,-13.71107
8583,2138454,for,-0.061898213,-2.9790983
8584,2138456,mot,-1.5452337,-0.25525945
8585,2138647,for,-8.0656086e-05,-15.922559
8586,2138649,for,-0.0050067515,-5.97855
8587,2138745,for,-0.03185209,-3.600835
8588,2138846,for,-0.00027647105,-15.086082
8589,2138948,mot,-0.8238382,-0.5787744
8590,2139050,for,-0.0022680166,-6.631922
8591,2139151,for,-0.22817278,-1.5966496
8592,2139252,for,-0.0022005711,-8.784612
8593,2139333,for,-0.0005112106,-12.773407
8594,2139339,mot,-11.577538,-0.00019030878
8595,2139429,for,-0.0003011425,-11.108646
8596,2139430,for,-0.0010512694,-7.5079446
8597,2139431,for,-0.00020461321,-12.465953
8598,2139435,for,-0.00015193255,-14.065127
8599,2139442,for,-2.749125e-05,-17.94643
8600,2139532,for,-0.000102708764,-12.74791
8601,2139536,for,-0.00091765117,-12.270889
8602,2139537,mot,-1.2314184,-0.34587452
8603,2139538,for,-0.00038455575,-9.323604
8604,2139540,mot,-3.03935,-0.05223597
8605,2139641,for,-0.00016170357,-11.985569
8606,2139768,for,-0.00049369864,-12.257538
8607,213995,for,-0.0017083752,-8.289535
8608,2139910,for,-8.375538e-05,-13.414726
8609,2139921,for,-0.00066239934,-10.838365
8610,2140011,for,-0.0015827088,-9.474062
8611,2140013,for,-0.0029077043,-9.985723
8612,2140117,for,-0.00084488734,-12.696344
8613,2140118,for,-0.57708836,-0.8259897
8614,2140120,for,-0.06584022,-2.835734
8615,2140216,for,-0.00024703506,-9.774829
8616,2140319,for,-0.5464157,-0.87211835
8617,2140412,for,-0.000107953725,-16.28302
8618,214059,for,-0.4658128,-0.9955369
8619,214080,for,-3.8934802e-05,-17.95894
8620,214081,for,-0.0059413593,-6.2175694
8621,214090,for,-0.00792943,-6.39082
8622,214110,for,-0.0018636647,-8.805645
8623,214111,for,-0.00024965755,-10.916885
8624,214120,for,-0.0032505544,-6.2793736
8625,214130,for,-0.00023691374,-13.5190735
8626,214131,for,-0.00014799883,-11.751405
8627,214132,for,-0.00036882452,-10.228084
8628,214140,for,-0.00036347136,-9.894767
8629,214611,for,-0.005996579,-8.228113
8630,214622,for,-0.0019649125,-6.5623956
8631,214633,mot,-1.8451077,-0.17499508
8632,214635,for,-0.23843363,-1.5507352
8633,214636,for,-0.00030745665,-13.005972
8634,214644,for,-0.00035727277,-14.845021
8635,214657,for,-0.0002699185,-8.6997
8636,214658,for,-0.00053337513,-8.045211
8637,214659,for,-0.38071978,-1.1509835
8638,2146510,for,-0.008524976,-4.9276285
8639,2146611,for,-0.014548105,-4.361375
8641,2146618,mot,-1.3303888,-0.30962917
8642,2146712,for,-0.0004304308,-8.980786
8643,2146716,for,-0.00016539889,-14.365378
8644,2146813,for,-1.9504607e-05,-16.219978
8645,2146914,for,-0.062535584,-2.8507283
8646,2147017,for,-0.00025347207,-13.7253475
8647,2147119,for,-0.0003340354,-11.860737
8648,2147220,for,-0.00637416,-5.7244015
8649,2147321,for,-0.000557082,-9.988598
8650,2147422,for,-0.00017612721,-14.922236
8651,2147523,for,-0.09696613,-2.382458
8652,2147624,for,-0.38719928,-1.1478842
8653,2147725,mot,-5.0792575,-0.007460858
8654,2147826,for,-7.465036e-06,0.0
8655,2147927,for,-0.29851866,-1.3685641
8656,214862,for,-9.198044e-05,-14.779436
8657,214863,for,-0.017103076,-4.7267303
8658,214881,for,-0.0005796042,-13.398216
8659,214894,for,-0.0016849361,-10.935155
8660,214895,for,-0.00039099273,-11.621523
8661,214896,for,-0.0011116395,-8.875565
8662,214897,for,-0.00094409974,-12.793985
8663,214898,for,-0.017191317,-4.2103887
8664,214899,for,-0.00029148703,-12.552395
8665,2148910,for,-0.00068622536,-8.191219
8666,214903,for,-6.706687e-05,0.0
8667,214911,for,-7.171581e-05,-16.38669
8668,214922,for,-0.00013142951,-16.294786
8669,214940,for,-0.29694968,-1.362284
8670,214970,for,-0.00018304103,-10.891937
8671,214980,for,-0.00038729745,-8.05414
8672,215065,for,-0.0017496729,-10.223556
8673,215074,for,-0.00018327577,-11.412863
8674,215082,for,-0.00024239712,-9.014664
8675,215083,for,-0.00062534906,-10.350481
8676,215091,for,-0.00043138445,-11.680819
8677,2151115,for,-2.2365493e-05,-18.248297
8678,2151214,for,-9.698699e-05,-17.588177
8679,215139,for,-5.7888185e-05,-12.658656
8680,2151310,for,-0.0005682835,-10.447466
8681,2151313,for,-2.7133641e-05,-18.745817
8682,2151411,for,-1.2829201e-05,-18.400593
8683,2151412,for,-1.50940705e-05,-18.785767
8684,215156,for,-0.00020878535,-14.417495
8685,215157,for,-0.02180379,-3.8523378
8686,215158,for,-0.00066680624,-10.542888
8687,215164,for,-0.0028114095,-9.21414
8688,215165,for,-0.0005127602,-12.84285
8689,215173,for,-0.00028326566,-11.845138
8690,215182,for,-0.00027230257,-10.634544
8691,215191,for,-1.7597347e-05,-17.631506
8692,215262,for,-0.00072720577,-16.898682
8693,215294,mot,-12.75047,-0.00013214473
8694,215295,for,-0.054280985,-2.9820364
8695,215296,for,-0.374495,-1.175673
8696,215311,for,-0.00034928982,-12.80002
8697,215312,for,-0.0037095773,-6.8751526
8698,215313,for,-0.13121948,-2.104795
8699,215333,for,-0.06654338,-2.7816312
8700,215342,for,-0.00068455655,-8.725185
8701,215369,mot,-5.753791,-0.00889109
8702,215378,for,-3.1424974e-05,-16.138044
8703,215386,for,-0.00016647171,-12.037805
8704,215387,for,-0.0018241698,-7.111882
8705,215395,for,-0.00907209,-7.779151
8706,215411,for,-0.00011963568,-13.828227
8707,215412,for,-2.9040899e-05,-18.749199
8708,215413,mot,-7.0818033,-0.010398094
8709,215414,for,-0.0022997742,-7.8571773
8710,215430,for,-0.0016597089,-9.225353
8711,215489,mot,-0.970096,-0.48530135
8712,215497,for,-0.013898203,-4.7790294
8713,215506,mot,-2.4107034,-0.09480447
8714,215511,for,-0.00015955791,-9.818957
8715,215524,for,-0.0030059887,-6.5727844
8716,215542,for,-0.00012106613,-15.574073
8717,215543,for,-0.00037478472,-12.169139
8718,215556,for,-0.007580482,-6.2967916
8719,215561,for,-0.00092766056,-9.569516
8720,215562,for,-0.00087370526,-8.059847
8721,215563,for,-0.00011415232,-12.274813
8722,215564,for,-3.2736214e-05,-15.70682
8723,215565,for,-7.0523776e-05,-14.136873
8724,215570,for,-0.0003358198,-12.555477
8725,215571,for,-0.0010985382,-10.1352005
8726,215582,for,-0.001403564,-10.627752
8727,215601,for,-0.34024477,-1.2663388
8728,215602,for,-0.022793472,-3.9165676
8729,215613,mot,-7.224593,-0.004635773
8730,215624,mot,-0.90986323,-0.5226257
8731,215632,mot,-0.7659347,-0.62727046
8732,215641,for,-0.0005232465,-12.396663
8733,215663,for,-2.6895234e-05,-16.750671
8734,215672,for,-0.018142812,-4.478262
8735,215681,for,-0.00013715129,-14.046198
8736,215693,for,-0.0048322612,-6.3132067
8737,215702,for,-0.0001787497,-12.6584425
8738,215711,for,-5.4908094e-05,-15.418991
8739,215928,for,-3.0113732e-05,-17.712973
8740,215936,for,-0.00010676169,-14.928913
8741,215944,for,-0.0011889221,-15.372678
8742,215945,for,-0.00014478032,-14.568687
8743,215953,for,-4.3226137e-05,-14.14264
8744,215962,mot,-2.8470602,-0.061346985
8745,215971,for,-0.00022618541,-11.4570055
8746,216000,for,-0.00010807293,-16.518532
8747,215790,for,-0.0011153312,-7.4757304
8748,215802,for,-0.00014048899,-15.462155
8749,215813,for,-5.1928004e-05,-18.314394
8750,215841,for,-0.0002818352,-11.236069
8751,215842,for,-0.0005686411,-7.884005
8752,215843,for,-0.00020139472,-14.703416
8753,215854,for,-0.0012362992,-9.034019
8754,215856,for,-0.00030078492,-10.20234
8755,215863,for,-0.03771322,-3.3342984
8756,215865,for,-0.0063118623,-5.2141786
8757,215872,for,-0.0004248356,-12.298886
8758,215881,for,-0.0018323729,-12.962426
8759,216242,for,-0.0008653684,-10.326642
8760,216243,mot,-0.9220303,-0.50891006
8761,216271,for,-0.0005778161,-15.52166
8762,216272,for,-3.8934802e-05,-16.961628
8763,216273,for,-0.0007942588,-11.494386
8764,216280,for,-0.012071853,-4.643395
8765,216085,for,-0.00084512576,-7.8376617
8766,216086,for,-0.3317736,-1.2901133
8767,216087,for,-0.016852038,-4.183163
8768,216092,for,-0.00014907165,-12.537287
8769,216093,for,-5.383526e-05,-11.743368
8770,216094,for,-0.00024037065,-10.168013
8771,216101,for,-0.0011266446,-11.0778475
8772,216121,mot,-1.1762729,-0.37354988
8773,216122,for,-0.0051872707,-5.391019
8774,216130,for,-0.00055124465,-11.555925
8775,216142,for,-0.043210197,-3.1929028
8776,216161,for,-0.0022108008,-7.2363167
8777,216171,for,-3.619312e-05,-17.067234
8778,216172,for,-0.00042971558,-11.963691
8779,216173,for,-4.978234e-05,-15.681149
8780,216174,for,-6.754368e-05,-13.422139
8781,216180,for,-6.241792e-05,-16.855455
8782,216191,for,-0.22669338,-1.6004841
8783,216192,for,-0.0010217362,-8.593551
8784,216193,mot,-2.3878508,-0.09764395
8785,2164517,for,-0.0001844678,-11.897227
8786,2164615,for,-0.0058842334,-5.957739
8787,2164616,for,-0.0027668367,-9.178121
8788,2164710,for,-0.00030543018,-13.961466
8789,2164711,for,-0.0002352449,-14.923131
8790,2164712,for,-1.6762922e-05,-17.894817
8791,2164713,for,-0.00031937702,-13.792527
8792,2164714,for,-0.0004941755,-17.182285
8793,216487,for,-5.6576944e-05,-17.773304
8794,216488,for,-4.3583746e-05,-17.02515
8795,216489,for,-0.00015467056,-15.835827
8796,216496,for,-0.19226299,-1.7808098
8797,216502,for,-0.000102708764,-15.077415
8798,216503,for,-1.735894e-05,-18.66737
8799,216504,for,-0.0007898556,-11.208887
8800,216505,for,-2.7372049e-05,-17.654804
8801,216511,for,-1.1994775e-05,-18.891754
8802,216530,for,-4.9305523e-05,-16.084229
8803,2165410,for,-0.00050251605,-10.503869
8804,216556,for,-0.00049024174,-9.349598
8805,216557,for,-0.00015335932,-14.436618
8806,216558,for,-0.0011304518,-10.994567
8807,216559,for,-0.0024158459,-11.2804365
8808,216565,for,-0.0005638766,-11.05659
8809,216573,for,-0.00069480075,-11.953189
8810,216574,for,-4.4537377e-05,-15.3188505
8811,216582,for,-0.00047833603,-10.65238
8812,216591,for,-0.0034400574,-13.292232
8813,216600,for,-0.00015490896,-18.73534
8814,216631,for,-0.00054469216,-13.526088
8815,216632,for,-0.0005597045,-13.252593
8816,216650,for,-0.00015455135,-10.843395
