,id,gpt-3.5-turbo_left_vote,gpt-3.5-turbo_left_for_lprob,gpt-3.5-turbo_left_against_lprob,gpt-3.5-turbo_right_vote,gpt-3.5-turbo_right_for_lprob,gpt-3.5-turbo_right_against_lprob,gpt-3.5-turbo_center_vote,gpt-3.5-turbo_center_for_lprob,gpt-3.5-turbo_center_against_lprob
7767,204421,for,-2.9352968e-06,-18.482203,for,-0.034768675,-3.432115,for,-1.8789384e-05,-16.610294
7768,204422,for,-1.2352386e-05,-16.037237,for,-0.08492423,-2.5245185,for,-4.3226137e-05,-14.781156
7769,204432,for,-0.006649414,-5.1047864,for,-0.015869064,-4.4709625,for,-0.014115202,-4.295001
7770,204450,for,-0.013986374,-4.3296356,for,-0.0037116,-6.033209,for,-0.0053394204,-5.303071
7771,204463,for,-0.10794609,-2.2928808,for,-0.4585183,-1.0189774,for,-0.024644963,-3.7693672
7772,204471,for,-0.0018484358,-12.353611,for,-0.11396186,-2.4639947,for,-0.0002609782,-15.692268
7773,204500,for,-2.7968066e-05,-14.038989,mot,-2.8251283,-0.08445139,for,-0.00036323295,-9.73985
7774,204516,for,-0.00010545045,-15.823667,mot,-3.1051097,-0.16318275,for,-0.00085619336,-10.6194935
7775,204531,for,-0.00023679454,-12.54002,for,-0.04110171,-3.360802,for,-0.0017319409,-11.99206
7776,204532,for,-0.0001757696,-14.129021,mot,-4.3272033,-0.116094194,for,-0.00438846,-5.68996
7777,204533,for,-0.001304999,-9.810102,mot,-0.96262157,-0.60253704,for,-0.0033409751,-7.285524
7778,204534,for,-4.179569e-05,-17.941053,for,-0.054665033,-3.1481004,for,-8.733149e-05,-16.24617
7779,204535,for,-0.00052276964,-15.779392,mot,-2.0738325,-0.19920631,for,-0.0015317666,-11.844379
7780,204537,for,-5.8841815e-05,-13.022926,mot,-11.304692,-0.001999535,for,-0.00024048986,-10.792116
7781,204543,for,-9.0073176e-05,-13.984545,for,-0.5138661,-0.9454228,for,-0.07985416,-2.5991566
7782,204544,for,-0.00065405876,-7.8215885,mot,-2.9891496,-0.055649325,mot,-0.84794766,-0.56373745
7783,204552,for,-0.00011439072,-15.980635,mot,-3.5345943,-0.051138554,for,-0.00023166878,-12.069079
7784,204561,for,-4.406056e-05,-14.1171875,mot,-0.98578143,-0.4800556,for,-0.00034428327,-9.1197195
7785,204605,for,-0.26426673,-1.4609525,mot,-7.246473,-0.0014414231,mot,-2.1534357,-0.124503136
7786,204613,for,-0.01801004,-4.1204424,for,-0.62670696,-0.81962764,for,-0.32336193,-1.2956977
7787,204614,for,-0.00067156705,-7.419468,mot,-2.4053137,-0.13307792,for,-0.5616981,-0.84571373
7788,204631,for,-2.6656826e-05,-13.295729,for,-0.10156788,-2.381254,for,-0.00034511767,-8.201466
7789,204632,for,-0.00028064317,-9.278875,for,-0.030074662,-4.188537,for,-0.000238821,-10.555893
7790,204650,for,-0.01944969,-4.0224347,for,-0.025330832,-4.376634,for,-0.005692946,-6.5310626
7791,204665,for,-1.4021238e-05,-17.577087,for,-0.13168646,-2.1678421,for,-7.672237e-05,-15.693249
7792,204674,for,-5.6100132e-05,-10.902844,mot,-1.0508392,-0.44550014,for,-0.0034734365,-6.036495
7793,204681,for,-0.00023488728,-13.132797,mot,-4.922775,-0.015903208,for,-0.0014317859,-7.089042
7794,204692,for,-0.00011415232,-9.661007,for,-0.003990066,-5.907074,for,-0.0007360122,-7.299732
7795,204703,for,-7.9940866e-05,-17.166725,for,-0.17119035,-2.102953,for,-0.00016361084,-16.32807
7796,204710,for,-0.00014203864,-13.669776,for,-0.10942829,-2.5829353,for,-0.00024084747,-10.846972
7797,204724,for,-0.0012770228,-7.608588,mot,-4.725012,-0.013982964,for,-0.19692592,-1.7280214
7798,204735,for,-7.3458323e-06,-15.59432,mot,-5.74891,-0.008650857,for,-0.0001242773,-11.835812
7799,204742,for,-0.0003902775,-16.088696,mot,-2.429125,-0.37019747,for,-0.045239918,-8.613091
7800,204743,for,-0.002523938,-12.902219,for,-0.09896906,-4.1613965,for,-0.0082718795,-9.117027
7801,204751,for,-0.0009080066,-8.295729,for,-0.18381876,-2.0216484,for,-0.005139358,-6.2856054
7802,2048313,for,-6.515961e-05,-13.386375,for,-0.028465824,-4.7753396,for,-0.000623561,-12.123362
7803,2048414,mot,-8.640192,-0.0036986547,for,-0.08844005,-2.6274834,for,-0.12350041,-2.182117
7804,2048415,for,-0.22161788,-1.6296151,for,-0.0074592037,-5.3775916,for,-0.00033975352,-9.976528
7805,204854,for,-0.0009343287,-9.160875,for,-0.025621952,-5.6394258,for,-0.00035918003,-14.671691
7806,204858,for,-9.1742026e-05,-16.016857,for,-0.15396737,-2.3000474,for,-0.00018256421,-16.31756
7807,204859,for,-0.0028042756,-14.6704235,for,-0.04299166,-9.611134,for,-0.00029482474,-17.789013
7808,204863,for,-8.6616266e-05,-12.633864,for,-0.0028268658,-7.346285,for,-0.0006383349,-13.807075
7809,204865,for,-0.00019340808,-13.9322,for,-0.012703173,-9.744949,for,-0.00061164424,-15.840226
7810,204866,for,-4.5491004e-05,-16.542368,for,-0.04596025,-3.7178981,for,-0.00057304796,-15.215472
7811,204867,for,-0.00016349163,-11.738032,for,-0.16106397,-2.4320982,for,-0.00028696097,-16.054926
7812,2048610,for,-0.0014891503,-8.789393,for,-0.016766816,-6.197269,for,-0.002192733,-11.943004
7813,2048611,for,-0.00038110252,-13.548731,for,-0.2641419,-1.8211793,for,-0.00010318558,-13.621441
7814,2048612,for,-0.00035786882,-8.89322,for,-0.012583355,-4.6566014,for,-0.0004261468,-9.478103
7815,204871,for,-0.00067966926,-11.042644,for,-0.0565201,-3.7972465,for,-0.0013179776,-10.388845
7816,204872,for,-0.00010151673,-16.876652,for,-0.002516208,-9.784494,for,-0.00043448375,-17.378555
7817,204880,for,-0.00062582217,-14.506847,for,-0.19774508,-2.05255,for,-0.0002223709,-15.264054
7818,204881,for,-0.0001690942,-14.492356,for,-0.26222923,-1.523845,for,-0.0010705619,-12.326589
7819,204882,for,-0.02057926,-3.9373884,for,-0.4673949,-0.98903567,for,-0.09548603,-2.3990061
7820,204900,for,-8.061054e-06,-16.352285,mot,-2.8275409,-0.29264987,for,-8.75699e-05,-13.748226
7821,204922,mot,-3.3603528,-0.037846845,for,-0.05174073,-3.0216198,for,-0.20457327,-1.6983057
7822,204941,for,-0.00012035091,-15.294043,mot,-2.7069352,-0.11710277,for,-0.0007556662,-9.697779
7823,204962,for,-0.0004063627,-15.379772,for,-0.36156893,-1.267735,for,-0.0061009703,-10.882577
7824,204980,for,-0.0020647338,-7.535754,mot,-1.0628828,-0.4997152,for,-0.0059450334,-5.726988
7825,205232,for,-2.9875326e-05,-12.480866,mot,-3.843377,-0.07788557,for,-0.0039787856,-5.651718
7826,205241,mot,-11.620418,-0.0014845087,mot,-3.1608157,-0.04514067,mot,-5.4738617,-0.005369172
7827,205271,for,-0.0012093995,-15.408047,for,-0.09380861,-5.924196,for,-0.0003863438,-15.95502
7828,205272,for,-0.003830237,-10.884445,for,-0.014961924,-7.604298,for,-0.0022172267,-13.040107
7829,2052914,for,-0.045494977,-3.113675,mot,-1.6814909,-0.2199125,mot,-2.8276975,-0.06855379
7830,205309,for,-0.048526727,-3.052105,mot,-3.9006975,-0.027166147,mot,-4.1130843,-0.019435193
7831,2053010,mot,-4.5719686,-0.011624076,mot,-3.576215,-0.04375188,mot,-2.5871704,-0.07926054
7832,2053011,for,-0.14652607,-2.014301,mot,-1.3303218,-0.33883622,for,-0.44470534,-1.0297121
7833,2053012,for,-0.14340542,-2.0316691,mot,-0.92214376,-0.52795964,for,-0.2462711,-1.5276432
7834,2053013,for,-0.007861423,-4.9437118,mot,-0.8149135,-0.59617877,for,-0.10231402,-2.3403015
7835,205314,for,-0.055836596,-2.9647036,for,-0.44351804,-1.1096786,for,-0.015016295,-4.6362853
7836,205315,for,-0.00047595197,-12.32023,mot,-0.7140921,-0.7088507,for,-0.0014538056,-8.000101
7837,205316,for,-0.0008644148,-10.503141,for,-0.062712274,-3.190968,for,-0.008548264,-4.8971133
7838,205317,for,-0.002810821,-6.702333,for,-0.29798812,-1.4076912,for,-0.008144546,-4.8604317
7839,205318,for,-0.0017676469,-10.698906,mot,-1.2823048,-0.42657274,for,-0.024035083,-6.9193997
7840,205323,for,-0.0006970656,-11.581132,for,-0.2478087,-1.8209288,for,-0.0005442153,-12.819255
7841,205332,for,-0.0005016816,-9.927704,for,-0.0059764353,-7.5328107,for,-0.00028243123,-14.214008
7842,2053415,for,-0.25642002,-1.4992598,for,-0.54295117,-0.88272434,for,-0.009390528,-4.9469132
7843,205375,for,-0.00010568886,-10.004346,mot,-2.3594239,-0.09978027,for,-0.00022117885,-13.321711
7844,205391,for,-0.018987076,-3.979158,mot,-1.2585068,-0.3361321,mot,-4.177516,-0.018347884
7845,205392,for,-0.00089931575,-7.7231607,for,-0.29235506,-1.4496083,for,-0.41888994,-1.1012135
7846,205393,for,-0.15645926,-1.9328455,for,-0.06542628,-2.7868848,mot,-5.3974996,-0.0053866073
7847,205004,for,-0.0004807201,-14.566195,for,-0.6904966,-0.80324763,for,-0.0020795977,-7.6513658
7848,205013,for,-0.0008804962,-14.462264,for,-0.07590858,-4.5776787,for,-0.032072388,-12.801857
7849,205022,for,-0.0011526017,-7.457152,for,-0.6273432,-0.77912235,for,-0.014622356,-4.361304
7850,205031,for,-0.00013476722,-16.961157,for,-0.25733137,-2.2808871,for,-6.062987e-05,-18.201456
7851,205052,for,-0.00025919382,-10.513342,for,-0.5926593,-0.85287505,for,-0.041885782,-3.2735028
7852,205061,for,-3.0113732e-05,-15.382841,for,-0.042463385,-3.1930008,for,-8.685468e-05,-13.728997
7853,205080,for,-0.0001005631,-12.937123,for,-0.09959167,-2.6781936,for,-0.00070874026,-8.993024
7854,205105,for,-2.4272753e-05,-16.213512,for,-0.30863574,-1.3494186,for,-0.0007004033,-8.170536
7855,205116,for,-1.0087517e-05,-16.292034,mot,-4.287568,-0.029666133,for,-0.0002577634,-11.865627
7856,205127,for,-0.07166209,-2.6750023,mot,-0.97591174,-0.4820572,mot,-1.2071252,-0.35735935
7857,205133,for,-8.3159364e-05,-16.956244,mot,-1.5111891,-0.27772966,for,-0.00054957584,-10.634676
7858,205141,for,-8.923875e-05,-16.91609,for,-0.15783423,-2.0470994,for,-0.00012821102,-14.578045
7859,205142,for,-0.00042686204,-12.508757,for,-0.022779481,-4.6065464,for,-0.0006096288,-12.368167
7860,205144,for,-9.5079726e-05,-16.156446,for,-0.44868624,-1.0637451,for,-0.0013080946,-10.617195
7861,205150,for,-0.0002036596,-13.225365,for,-0.48880938,-0.9687822,for,-0.0016228146,-12.778721
7862,205151,for,-0.0002812392,-16.36278,for,-0.048916172,-4.1311955,for,-0.0017189697,-13.06246
7863,205170,for,-6.2656334e-05,-18.659906,for,-0.014306531,-5.5608554,for,-0.00021700673,-16.563772
7864,205180,for,-0.0001245157,-18.16892,for,-0.12678646,-3.3685257,for,-0.00082761387,-17.12465
7865,205192,for,-0.00020854695,-16.392784,for,-0.057056878,-5.329266,for,-0.0022310214,-13.743379
7866,205193,for,-3.357064e-05,-14.767945,for,-0.170559,-1.9965745,for,-0.000258121,-12.49079
7867,205201,for,-0.00018792471,-11.296821,for,-0.037481304,-3.4226933,for,-0.00049798633,-11.455589
7868,205210,for,-0.00037395032,-15.060822,for,-0.1387938,-2.2283285,for,-0.0063586435,-10.955076
7869,205465,for,-0.00018625586,-11.474887,for,-0.0057492526,-6.3129315,for,-0.0003931384,-12.665239
7870,205472,for,-3.5477897e-05,-13.097404,for,-0.076496884,-2.6263282,for,-0.00015705463,-9.272986
7871,205473,for,-0.0012836872,-15.491127,for,-0.2218508,-3.1215854,for,-9.817902e-05,-17.662148
7872,205484,for,-0.0008361928,-13.597428,for,-0.10230907,-2.8650253,for,-0.008178948,-9.441345
7873,205491,for,-0.00010652328,-15.935293,for,-0.28403714,-1.7704644,for,-0.00029565915,-15.602358
7874,2055121,for,-0.00022713904,-9.241108,for,-0.13898668,-2.0631504,for,-0.0011474832,-7.3425283
7875,2055310,for,-1.9385403e-05,-17.229065,for,-0.0060911346,-6.140294,for,-4.334534e-05,-15.571763
7876,2055311,for,-4.0603656e-05,-16.221241,for,-0.167091,-1.9726254,for,-0.00012058931,-14.256554
7877,205548,for,-6.921253e-05,-16.134216,mot,-2.9292705,-0.0867107,for,-0.00011629798,-12.868029
7878,205559,for,-3.0113732e-05,-18.229246,for,-0.5766394,-0.83897996,for,-8.339777e-05,-16.031672
7879,205567,for,-4.406056e-05,-16.960499,for,-0.3045613,-1.4173542,for,-0.0008373849,-14.379908
7880,205573,for,-4.310693e-05,-15.039872,for,-0.09077056,-2.802759,for,-0.0010969995,-15.143316
7881,205574,for,-0.000565661,-14.343516,for,-0.1419611,-2.1565485,for,-0.0009668456,-12.4202
7882,205575,for,-0.00023655614,-13.818285,for,-0.050352737,-4.7673707,for,-0.00037633438,-15.3872595
7883,205576,for,-8.299462e-06,-16.10187,for,-0.15126893,-2.2115984,for,-8.172892e-05,-13.246796
7884,205582,for,-1.5928495e-05,-19.437515,for,-0.03445546,-7.5141077,for,-0.000118324446,-19.130001
7885,205591,for,-0.002779201,-5.9749374,mot,-1.7029487,-0.20699225,for,-0.027354652,-3.6316981
7886,205613,for,-5.9199425e-05,-15.208748,for,-0.014843181,-4.3207664,for,-0.00042030588,-11.1546335
7887,205622,for,-1.640531e-05,-17.992962,for,-0.46702898,-1.1924547,for,-5.3358446e-05,-18.105274
7888,205631,for,-0.00023715216,-18.386545,for,-0.0864502,-3.528503,for,-0.0005485067,-17.995316
7889,205653,for,-0.0011133048,-11.219314,for,-0.5173276,-1.047971,for,-0.00705173,-12.919367
7890,205661,for,-0.00015884268,-15.106412,for,-0.08937725,-3.188832,for,-0.00016504127,-13.667472
7891,205662,for,-0.00017112066,-15.346129,for,-0.2678348,-2.0317585,for,-0.0013119018,-14.957111
7892,205801,for,-0.0001721935,-10.084117,mot,-0.7340793,-0.65799135,for,-0.0014996256,-9.76281
7893,205802,for,-0.0021008947,-9.9642,for,-0.30277553,-1.4367057,for,-0.00999158,-7.1771116
7894,205813,for,-0.0010350723,-12.31356,for,-0.115273595,-2.459199,for,-0.0010344763,-10.048409
7895,205840,for,-0.00012809181,-12.108013,for,-0.07037674,-2.7437317,for,-0.0014503524,-8.260606
7896,205841,for,-0.0011017567,-6.8899837,mot,-1.010098,-0.457684,for,-0.06901908,-2.7154233
7897,205850,for,-0.0009233692,-13.163147,for,-0.11177558,-2.849168,for,-0.00046773057,-14.544136
7898,205880,for,-9.209964e-05,-13.131822,for,-0.50878996,-0.93616194,for,-0.00014871404,-10.766317
7899,205900,mot,-10.438462,-0.0013153551,for,-0.0026559166,-8.257388,for,-0.00050739973,-11.588345
7900,205714,for,-7.815281e-05,-16.666376,for,-0.1678458,-2.3292265,for,-0.00020735491,-18.054134
7901,205715,for,-7.743759e-05,-10.594085,for,-0.12781411,-2.1996791,for,-0.0016200728,-6.8434687
7902,205716,for,-0.00010354319,-12.715695,for,-0.20510292,-1.710371,for,-0.0005443345,-8.351941
7903,205717,for,-0.00019412329,-15.500528,for,-0.16690105,-2.1154885,for,-0.00151998,-11.689995
7904,205718,for,-0.00017755765,-12.9538555,for,-0.23372509,-1.5855851,for,-0.00034106473,-11.113647
7905,205719,for,-1.8074163e-05,-11.945355,for,-0.041171834,-3.5193002,for,-0.00018685187,-10.390379
7906,2057110,for,-0.0003892047,-18.050749,for,-0.13854288,-2.6222541,for,-8.363618e-05,-17.273005
7907,2057111,for,-4.7159858e-05,-15.779719,mot,-1.7618747,-0.268619,for,-7.7318386e-05,-16.362522
7908,205722,for,-7.576874e-05,-16.91814,for,-0.018913146,-4.755392,for,-6.408677e-05,-17.684614
7909,205723,for,-0.00031401284,-12.91756,for,-0.043303687,-4.3402033,for,-0.005153112,-10.906024
7910,205731,for,-0.00036454422,-12.314314,for,-0.09693638,-2.5332406,for,-0.00052872614,-14.216269
7911,205753,for,-0.0017088521,-6.428652,for,-0.007325367,-5.292096,for,-0.0010079195,-7.026475
7912,205754,for,-6.17027e-05,-15.7142935,for,-0.013255056,-4.501281,for,-0.00018959356,-12.121026
7913,205761,for,-0.00047523674,-11.297272,for,-0.4872219,-0.99131507,for,-0.0005348019,-9.129088
7914,205762,for,-0.0302285,-3.536704,for,-0.05756468,-4.383277,for,-9.7583004e-05,-9.796078
7915,205770,for,-6.17027e-05,-13.254817,for,-0.005312497,-5.601338,for,-1.735894e-05,-15.032619
7916,205790,mot,-12.709076,-0.0017491997,for,-0.06675315,-8.544086,mot,-1.5835682,-0.23447001
7917,205930,for,-0.013445963,-6.9859724,for,-0.31359333,-1.4534612,for,-0.0013871432,-9.48071
7918,205942,for,-0.00016337242,-15.759543,for,-0.67317986,-0.7760508,for,-0.0001006823,-15.016552
7919,205943,for,-0.00026217024,-14.910995,for,-0.3569095,-1.4769123,for,-0.00016825978,-14.84354
7920,205951,for,-0.00033868066,-9.111934,for,-0.08586968,-2.5377283,for,-0.0013707151,-7.7641845
7921,205975,for,-9.4960524e-05,-15.4254,for,-0.13431959,-2.1667407,for,-0.0003304593,-14.396203
7922,205992,mot,-9.856572,-0.023333527,for,-0.081558764,-6.722447,for,-0.010811167,-7.3865495
7923,205993,for,-0.004365914,-6.8285217,for,-0.086855635,-3.9581935,for,-0.0030352322,-13.32875
7924,206001,for,-1.2590794e-05,-16.625542,mot,-1.9755855,-0.15191033,for,-6.0510665e-05,-16.383162
7925,206084,for,-0.00018530223,-13.070597,mot,-0.76261556,-0.6361927,for,-0.00045033416,-8.229004
7926,206101,for,-0.0002580018,-8.755679,for,-0.035472143,-3.6085427,for,-0.0005216968,-7.824094
7927,206102,for,-0.00016146517,-14.281575,for,-0.19968902,-1.8003665,for,-0.0006220113,-11.410013
7928,206103,for,-1.5213274e-05,-15.7427845,for,-0.068215564,-3.3190262,for,-4.9067115e-05,-14.130183
7929,2061439,for,-0.002200098,-6.239911,mot,-2.2420437,-0.12476477,for,-0.15912436,-1.9228497
7930,2061540,for,-0.0005139523,-15.143603,for,-0.3345529,-1.5609971,for,-0.0009831508,-10.079469
7931,2061541,for,-0.001396188,-8.009232,mot,-3.477908,-0.24804379,for,-0.06380042,-3.1669116
7932,2061542,for,-0.6832754,-0.70335597,mot,-5.3182206,-0.0058806795,mot,-4.822687,-0.009052365
7933,2061634,for,-0.014674513,-4.258596,for,-0.5696553,-0.84092987,for,-0.23075444,-1.5886378
7934,2061736,for,-0.00037859922,-8.236947,mot,-3.3215663,-0.04290453,for,-0.0076481528,-4.90706
7935,2061832,for,-0.0001978186,-14.680579,for,-0.15339448,-2.0192277,for,-0.00011749002,-15.320619
7936,2061833,for,-0.0012378488,-7.0972443,for,-0.46171796,-1.0161728,for,-0.003287871,-6.0015883
7937,2061835,for,-0.0038336904,-5.6593685,for,-0.15877883,-1.9275471,for,-0.0030556656,-5.865717
7938,2061837,for,-0.00089550123,-10.620156,for,-0.19913559,-1.7819412,for,-0.0039734435,-5.7847066
7939,2061838,for,-0.00047178348,-9.8839655,mot,-1.2690377,-0.5364899,for,-0.0043856096,-6.8079724
7940,2061923,for,-0.0002879146,-8.546911,mot,-1.3491246,-0.3048168,for,-0.01463387,-4.2939878
7941,2062115,for,-0.014188425,-4.4592776,for,-0.043115664,-3.2102833,for,-0.32814628,-1.2999632
7942,2062116,for,-0.008340691,-5.072405,for,-0.09441829,-2.4968612,for,-0.24934737,-1.5348202
7943,2062117,mot,-3.2589598,-0.039832104,mot,-0.72688633,-0.6701961,mot,-2.4105089,-0.09557498
7944,2062118,mot,-3.2641163,-0.039266493,for,-0.0025160888,-6.406466,for,-0.0060800067,-5.2241626
7945,2062119,mot,-6.6231155,-0.004312618,for,-0.029384999,-3.7967362,for,-0.0892655,-2.5269868
7946,2062120,mot,-9.880101,-0.004070921,for,-0.013820964,-8.221767,for,-0.00042400116,-9.834338
7947,2062213,for,-0.0007019456,-9.509647,for,-0.29342407,-1.400537,for,-0.0016628009,-9.468817
7948,2062214,for,-0.00019603055,-14.649059,mot,-0.80340487,-0.7255927,for,-0.0006365468,-14.113915
7949,2062312,for,-0.00090133486,-14.801494,for,-0.0039924425,-7.312453,for,-0.0030566154,-14.86336
7950,206247,for,-0.23223937,-1.6565787,for,-0.144538,-3.5374575,for,-0.0037870123,-9.784074
7951,2062410,for,-0.005659167,-6.171961,for,-0.005209921,-7.332984,for,-0.0076750107,-10.5870075
7952,2062411,for,-0.0013316676,-7.2550435,for,-0.0131607,-8.309156,for,-0.00025728656,-13.850702
7953,206258,for,-0.12062469,-2.213606,for,-0.01281805,-6.62295,for,-0.0004523606,-14.404755
7954,206259,for,-0.003149908,-7.997016,for,-0.008188173,-7.2429943,for,-0.00028290803,-15.059579
7955,206266,for,-0.0014229721,-12.086628,for,-0.55159044,-1.0131001,for,-0.0032195416,-8.878195
7956,206271,for,-0.0022385202,-11.32672,for,-0.29920536,-1.476892,for,-0.0025703064,-9.773101
7957,206272,for,-0.004583211,-13.165506,for,-0.24195272,-1.779474,for,-0.00055613206,-14.370406
7958,206274,for,-0.00096386555,-10.250627,for,-0.0429477,-3.5402393,for,-0.0008367888,-12.286206
7959,206283,for,-0.00051931274,-15.61078,for,-0.014727489,-7.7851686,for,-0.0006365468,-15.455476
7960,206285,for,-0.00027635184,-15.155724,for,-0.07966341,-2.8828366,for,-0.00038741663,-15.631517
7961,206290,for,-0.00021105022,-11.356212,for,-0.007958527,-5.7922792,for,-0.00069551595,-11.635375
7962,206310,for,-0.0054164845,-9.318253,for,-0.014742058,-7.9287796,for,-0.0049977363,-9.644965
7963,206430,for,-0.004913516,-15.557474,for,-0.04955462,-6.140259,for,-0.005805906,-15.734869
7964,206440,for,-5.1928004e-05,-17.14958,mot,-1.5938327,-0.25237912,for,-0.00010127832,-14.008978
7965,206450,for,-4.5252596e-05,-18.215681,for,-0.012157227,-5.3786564,for,-4.2868523e-05,-17.44485
7966,206461,for,-0.051203452,-3.1501186,for,-0.071944125,-5.428344,for,-0.0042088707,-8.070693
7967,206462,mot,-14.583266,-0.011006319,for,-0.03987426,-3.270881,mot,-2.8376975,-0.061509658
7968,206483,for,-0.00019710339,-8.641746,mot,-4.0568337,-0.047089145,for,-0.27828738,-1.4263968
7969,206484,for,-0.00023202639,-14.699115,mot,-7.717381,-0.01804411,for,-0.000599977,-7.8492174
7970,2064910,for,-0.00013715129,-12.193863,for,-0.08234252,-3.42586,for,-9.2457245e-05,-14.58521
7971,206508,for,-0.00037168543,-15.208809,for,-0.0134238545,-5.360773,for,-0.0001527633,-15.000639
7972,206509,for,-0.00086155755,-11.678483,for,-0.07665556,-3.3920395,for,-0.0011229529,-9.965374
7973,206513,for,-0.00027790148,-13.974408,for,-0.004598992,-7.5233293,for,-0.00018494461,-16.171215
7974,206516,for,-0.0016787484,-7.3402543,for,-0.012884892,-4.8684587,for,-0.0013740417,-9.806994
7975,206531,for,-0.04126072,-3.2456408,for,-0.044451647,-3.2965822,for,-0.0029263534,-6.025843
7976,206532,for,-0.0003449985,-12.313133,for,-0.016285032,-7.816221,for,-0.0009174127,-12.627571
7977,206534,for,-0.00031079436,-17.1759,for,-0.09404009,-2.9763396,for,-9.1026806e-05,-17.191929
7978,206535,for,-0.16485257,-1.9070172,for,-0.00081975374,-12.383717,for,-0.00042304752,-13.591446
7979,206537,for,-7.0285365e-05,-15.9240265,for,-0.0025303566,-8.745975,for,-6.80205e-05,-16.208075
7980,206551,for,-0.00079307414,-12.02166,for,-0.16768827,-2.2231464,for,-0.0033128194,-11.091606
7981,206560,for,-0.0006520323,-8.850283,for,-0.11292229,-2.3869872,for,-0.0037309641,-6.003416
